,P11,P13,P21,P23,M1,M2
1972,0.34,0.24,0.1,0.1,79895.1637332795,1177.0824338660452
1973,0.35000000000000003,0.24,0.1,0.1,80488.30342000237,1092.08226333305
1974,0.36,0.24,0.1,0.1,81046.22794963967,1016.2766993452324
1975,0.37,0.24,0.1,0.1,81572.16734097057,948.3192131628869
1976,0.38,0.24,0.1,0.1,82068.95874202592,887.0900568539341
1977,0.39,0.24,0.1,0.1,82539.00384116876,831.7501152439887
1978,0.4,0.24,0.1,0.1,82984.47829849245,781.5523348309023
1979,0.41000000000000003,0.24,0.1,0.1,83407.3176209151,735.8670930032918
1980,0.42,0.24,0.1,0.1,83809.29483765017,694.1186014267909
1981,0.43,0.24,0.1,0.1,84191.87678432505,655.9315463291736
1982,0.44,0.24,0.1,0.1,84556.54124943125,620.837218821351
1983,0.45,0.24,0.1,0.1,84904.47343212053,588.5706801985568
1984,0.46,0.24,0.1,0.1,85236.89214029028,558.7670630580992
1985,0.47000000000000003,0.24,0.1,0.1,85554.79650493668,531.2089586958285
1986,0.48,0.24,0.1,0.1,85859.13333620608,505.6727763330543
1987,0.49,0.24,0.1,0.1,86150.76695863961,481.96253142111664
1988,0.5,0.24,0.1,0.1,86430.4882600151,459.9057898742657
1989,0.51,0.24,0.1,0.1,86699.0225309097,439.35030437590046
1990,0.52,0.24,0.1,0.1,86957.03628695798,420.16120884102315
1991,0.53,0.24,0.1,0.1,87205.14322988548,402.21866639167786
1992,0.54,0.24,0.1,0.1,87443.90947515536,385.41588848367326
1993,0.55,0.24,0.1,0.1,87673.85815155641,369.65745999983835
1994,0.56,0.24,0.1,0.1,87895.47345988345,354.8579185659774
1995,0.5700000000000001,0.24,0.1,0.1,88109.22718676185,340.91880606666814
1996,0.58,0.24,0.1,0.1,88315.4924522034,327.81246044807426
1997,0.59,0.24,0.1,0.1,88514.67811684465,315.4563498156554
1998,0.6,0.24,0.1,0.1,88707.16457611775,303.7756013510596
1999,0.61,0.24,0.1,0.1,88893.25199171003,292.75359786902226
2000,0.62,0.24,0.1,0.1,89073.2875065588,282.31266722685564
2001,0.63,0.24,0.1,0.1,89247.53604922867,272.43787259510935
2002,0.64,0.24,0.1,0.1,89416.28582867242,263.0780638933745
2003,0.65,0.24,0.1,0.1,89579.81027734307,254.1830036767834
2004,0.66,0.24,0.1,0.1,89738.32220868778,245.74782706990732
2005,0.67,0.24,0.1,0.1,89892.0756982994,237.7172068999886
2006,0.68,0.24,0.1,0.1,90041.25871271177,230.08806742342688
2007,0.6900000000000001,0.24,0.1,0.1,90186.09618903665,222.8124463277167
2008,0.7000000000000001,0.24,0.1,0.1,90326.76353428014,215.88029932026865
2009,0.71,0.24,0.1,0.1,90463.43290041148,209.27617804645502
2010,0.72,0.24,0.1,0.1,90596.28822327472,202.96549482523838
2011,0.73,0.24,0.1,0.1,90725.47278310794,196.9448778172134
2012,0.74,0.24,0.1,0.1,90851.15199233853,191.18297863932037
2013,0.75,0.24,0.1,0.1,90973.45237883668,185.6789222212276
2014,0.76,0.24,0.1,0.1,91092.52388208451,180.4034835037902
2015,0.0,0.25,0.1,0.1,1681.477396814009,73461.64899419511
2016,0.01,0.25,0.1,0.1,1793.1525481987378,73316.70194046077
2017,0.02,0.25,0.1,0.1,1920.7074492315382,73151.19690973745
2018,0.03,0.25,0.1,0.1,2067.7903875676934,72960.4045103254
2019,0.04,0.25,0.1,0.1,2239.23643500281,72738.10393207331
2020,0.05,0.25,0.1,0.1,2441.7077541397625,72475.58735590242
2021,0.06,0.25,0.1,0.1,2684.3669989208483,72161.12855919563
2022,0.07,0.25,0.1,0.1,2980.5479605881196,71777.46024987412
2023,0.08,0.25,0.1,0.1,3350.110810373078,71298.99070435176
2024,0.09,0.25,0.1,0.1,3824.080293964403,70685.79675779423
2025,0.1,0.25,0.1,0.1,4453.838400020885,69871.82147150178
2026,0.11,0.25,0.1,0.1,5330.944931469473,68739.58604955582
2027,0.12,0.25,0.1,0.1,6634.7975146579965,67059.75367313533
2028,0.13,0.25,0.1,0.1,8768.998657997234,64318.77555739495
2029,0.14,0.25,0.1,0.1,12828.287697308366,59137.15091828639
2030,0.15,0.25,0.1,0.1,22240.795805762747,47313.23141599643
2031,0.16,0.25,0.1,0.1,38223.48207652708,28221.82937564433
2032,0.17,0.25,0.1,0.1,48682.93237930483,17134.379015116017
2033,0.18,0.25,0.1,0.1,54656.57190090743,11808.742940359121
2034,0.19,0.25,0.1,0.1,58685.85283700363,8816.2514467344
2035,0.2,0.25,0.1,0.1,61720.845263127034,6924.802344663998
2036,0.21,0.25,0.1,0.1,64162.58413830288,5631.467037541298
2037,0.22,0.25,0.1,0.1,66209.84793985693,4696.923308692815
2038,0.23,0.25,0.1,0.1,67973.82184967372,3993.823501481152
2039,0.24,0.25,0.1,0.1,69523.13827716067,3448.0629540688537
2040,0.25,0.25,0.1,0.1,70903.08010375661,3013.8805930561225
2041,0.26,0.25,0.1,0.1,72145.27732632712,2661.5256172162376
2042,0.27,0.25,0.1,0.1,73272.82917632381,2370.850664705962
2043,0.28,0.25,0.1,0.1,74303.2786036175,2127.6848930746605
2044,0.29,0.25,0.1,0.1,75250.29377040234,1921.81621262753
2045,0.3,0.25,0.1,0.1,76124.77656219341,1745.708245919621
2046,0.31,0.25,0.1,0.1,76935.53006835989,1593.7454815814187
2047,0.32,0.25,0.1,0.1,77689.94443057047,1461.5120544541235
2048,0.33,0.25,0.1,0.1,78394.15280605471,1345.6221188849022
2049,0.34,0.25,0.1,0.1,79053.24340486397,1243.5082597815992
2050,0.35000000000000003,0.25,0.1,0.1,79671.77967929775,1152.9205729184853
2051,0.36,0.25,0.1,0.1,80253.59891300747,1072.134122046334
2052,0.37,0.25,0.1,0.1,80801.93932903705,999.8364397208367
2053,0.38,0.25,0.1,0.1,81319.82504302694,934.7685670124408
2054,0.39,0.25,0.1,0.1,81809.78085741191,876.013630213538
2055,0.4,0.25,0.1,0.1,82274.08698520427,822.763103036103
2056,0.41000000000000003,0.25,0.1,0.1,82714.77048906201,774.3367134990432
2057,0.42,0.25,0.1,0.1,83133.64119599103,730.1584721770101
2058,0.43,0.25,0.1,0.1,83532.36229939638,689.6987026502626
2059,0.44,0.25,0.1,0.1,83912.31569088383,652.611474605159
2060,0.45,0.25,0.1,0.1,84274.8957351422,618.4616228433196
2061,0.46,0.25,0.1,0.1,84621.22301860795,587.0053540811384
2062,0.47000000000000003,0.25,0.1,0.1,84952.45593864853,557.8992137970422
2063,0.48,0.25,0.1,0.1,85269.54375214525,530.9414347934361
2064,0.49,0.25,0.1,0.1,85573.38878176738,505.9224010512324
2065,0.5,0.25,0.1,0.1,85864.81649508544,482.65786592087153
2066,0.51,0.25,0.1,0.1,86144.58374247293,460.98530061800136
2067,0.52,0.25,0.1,0.1,86413.38591940048,440.760853640187
2068,0.53,0.25,0.1,0.1,86671.863219554,421.8568055501253
2069,0.54,0.25,0.1,0.1,86920.60611476384,404.1594283933249
2070,0.55,0.25,0.1,0.1,87160.16017355384,387.56717809493796
2071,0.56,0.25,0.1,0.1,87391.05390007643,371.9667493929061
2072,0.5700000000000001,0.25,0.1,0.1,87613.70985866684,357.3197926620062
2073,0.58,0.25,0.1,0.1,87828.58506944013,343.53156778377394
2074,0.59,0.25,0.1,0.1,88036.10265869285,330.5177622611991
2075,0.6,0.25,0.1,0.1,88236.6029749695,318.25262445580086
2076,0.61,0.25,0.1,0.1,88430.45404287738,306.6655705406266
2077,0.62,0.25,0.1,0.1,88618.00054050087,295.69106159608805
2078,0.63,0.25,0.1,0.1,88799.51689030147,285.314456894209
2079,0.64,0.25,0.1,0.1,88975.31871636816,275.4672821069118
2080,0.65,0.25,0.1,0.1,89145.64849944098,266.1369496984421
2081,0.66,0.25,0.1,0.1,89310.78223055771,257.26638518966115
2082,0.67,0.25,0.1,0.1,89470.93431486166,248.8453023906846
2083,0.68,0.25,0.1,0.1,89626.34783432218,240.82522957113366
2084,0.6900000000000001,0.25,0.1,0.1,89777.21248754661,233.19827440196926
2085,0.7000000000000001,0.25,0.1,0.1,89923.74385182795,225.92245623223337
2086,0.71,0.25,0.1,0.1,90066.10980155437,218.99231664777804
2087,0.72,0.25,0.1,0.1,90204.50284136081,212.37071064931962
2088,0.73,0.25,0.1,0.1,90339.07143989785,206.0546702857066
2089,0.74,0.25,0.1,0.1,90469.98874846625,200.01052140976196
2090,0.75,0.25,0.1,0.1,90597.39306075826,194.23100481273846
2091,0.0,0.26,0.1,0.1,1642.8358694097312,73477.98349998791
2092,0.01,0.26,0.1,0.1,1749.268957248988,73337.71876079049
2093,0.02,0.26,0.1,0.1,1870.4570647423377,73178.00453126436
2094,0.03,0.26,0.1,0.1,2009.6996158453292,72994.50179022265
2095,0.04,0.26,0.1,0.1,2171.313651410492,72781.62384553067
2096,0.05,0.26,0.1,0.1,2361.1936511113186,72531.57508375839
2097,0.06,0.26,0.1,0.1,2587.440655556877,72233.75755402446
2098,0.07,0.26,0.1,0.1,2861.6190930206044,71872.99658316978
2099,0.08,0.26,0.1,0.1,3200.7345180406874,71427.03999053003
2100,0.09,0.26,0.1,0.1,3630.922042447195,70861.71099558222
2101,0.1,0.26,0.1,0.1,4194.453893783134,70121.8268227093
2102,0.11,0.26,0.1,0.1,4964.449319397606,69112.11929456839
2103,0.12,0.26,0.1,0.1,6078.9759316958725,67653.2123544649
2104,0.13,0.26,0.1,0.1,7831.827642718128,65365.14445062201
2105,0.14,0.26,0.1,0.1,10963.550819973258,61297.653050836845
2106,0.15,0.26,0.1,0.1,17757.015731724616,52575.6962832245
2107,0.16,0.26,0.1,0.1,32362.847319182572,34486.84411021064
2108,0.17,0.26,0.1,0.1,45068.190334812316,20173.880254049887
2109,0.18,0.26,0.1,0.1,52110.07608632701,13432.544969068911
2110,0.19,0.26,0.1,0.1,56637.79823627301,9823.69671318688
2111,0.2,0.26,0.1,0.1,59953.99187570143,7614.64822089095
2112,0.21,0.26,0.1,0.1,62578.53438564965,6136.2923407971075
2113,0.22,0.26,0.1,0.1,64756.98855659292,5084.2398180990385
2114,0.23,0.26,0.1,0.1,66622.06174871867,4301.450843463684
2115,0.24,0.26,0.1,0.1,68253.1398508172,3699.0529549254807
2116,0.25,0.26,0.1,0.1,69701.59802772429,3223.0662559507487
2117,0.26,0.26,0.1,0.1,71002.72851793183,2838.9041687457598
2118,0.27,0.26,0.1,0.1,72182.03502988006,2523.350749505418
2119,0.28,0.26,0.1,0.1,73258.55627283179,2260.365139599162
2120,0.29,0.26,0.1,0.1,74247.06008519734,2038.4269391544067
2121,0.3,0.26,0.1,0.1,75159.18450680173,1849.155476436249
2122,0.31,0.26,0.1,0.1,76004.52078495434,1686.1022110023532
2123,0.32,0.26,0.1,0.1,76790.672342334,1544.627145669313
2124,0.33,0.26,0.1,0.1,77524.32087755285,1420.8125606672397
2125,0.34,0.26,0.1,0.1,78210.78512584613,1311.8890557180116
2126,0.35000000000000003,0.26,0.1,0.1,78854.86924824213,1215.4020653982768
2127,0.36,0.26,0.1,0.1,79460.55766622638,1129.5190024587532
2128,0.37,0.26,0.1,0.1,80031.41130001927,1052.6523406296715
2129,0.38,0.26,0.1,0.1,80570.394039331,983.6398429688143
2130,0.39,0.26,0.1,0.1,81080.3048812989,921.3375956095481
2131,0.4,0.26,0.1,0.1,81563.47768341433,864.9226123342567
2132,0.41000000000000003,0.26,0.1,0.1,82022.032717662,813.6605096526769
2133,0.42,0.26,0.1,0.1,82457.90513470855,766.8888646635023
2134,0.43,0.26,0.1,0.1,82872.70565943207,724.160505346021
2135,0.44,0.26,0.1,0.1,83268.0387891194,684.9466329869451
2136,0.45,0.26,0.1,0.1,83645.20684533377,648.9287842613892
2137,0.46,0.26,0.1,0.1,84005.52748851047,615.7016735266269
2138,0.47000000000000003,0.26,0.1,0.1,84350.09436131224,585.0089341049509
2139,0.48,0.26,0.1,0.1,84679.90720334122,556.6243132003397
2140,0.49,0.26,0.1,0.1,84995.97071584957,530.2626613438835
2141,0.5,0.26,0.1,0.1,85299.11086227266,505.7601188925785
2142,0.51,0.26,0.1,0.1,85590.11622386375,482.94340231755024
2143,0.52,0.26,0.1,0.1,85869.71121586816,461.65927477717105
2144,0.53,0.26,0.1,0.1,86138.56263895785,441.7717946860033
2145,0.54,0.26,0.1,0.1,86397.28541627842,423.1600050304459
2146,0.55,0.26,0.1,0.1,86646.47252072058,405.69229069314594
2147,0.56,0.26,0.1,0.1,86886.60108761421,389.3183548671998
2148,0.5700000000000001,0.26,0.1,0.1,87118.1826491854,373.9285065351974
2149,0.58,0.26,0.1,0.1,87341.66957791692,359.4448729468642
2150,0.59,0.26,0.1,0.1,87557.50347662812,345.7772597460181
2151,0.6,0.26,0.1,0.1,87766.03628976752,332.89997717297774
2152,0.61,0.26,0.1,0.1,87967.65214676123,320.73747983113486
2153,0.62,0.26,0.1,0.1,88162.71075101277,309.2196968923805
2154,0.63,0.26,0.1,0.1,88351.49575560028,298.332480360405
2155,0.64,0.26,0.1,0.1,88534.33732434233,288.002185669563
2156,0.65,0.26,0.1,0.1,88711.48622120256,278.2165979349079
2157,0.66,0.26,0.1,0.1,88883.23102679543,268.9143937005226
2158,0.67,0.26,0.1,0.1,89049.79353309848,260.08562438827346
2159,0.68,0.26,0.1,0.1,89211.42784272303,251.6782449724916
2160,0.6900000000000001,0.26,0.1,0.1,89368.33020647946,243.68472079618124
2161,0.7000000000000001,0.26,0.1,0.1,89520.72594960226,236.05999287049934
2162,0.71,0.26,0.1,0.1,89668.78872556933,228.7990193483631
2163,0.72,0.26,0.1,0.1,89812.71975125889,221.86193357491143
2164,0.73,0.26,0.1,0.1,89952.67255585322,215.2462746890665
2165,0.74,0.26,0.1,0.1,90088.82816342858,208.915892085126
2166,0.0,0.27,0.1,0.1,1605.9249826610599,73493.6445124028
2167,0.01,0.27,0.1,0.1,1707.5039614014108,73357.65665573071
2168,0.02,0.27,0.1,0.1,1822.794432514812,73203.36758895904
2169,0.03,0.27,0.1,0.1,1954.7944590507695,73026.7215845711
2170,0.04,0.27,0.1,0.1,2107.381493787734,72822.63306422738
2171,0.05,0.27,0.1,0.1,2285.83401369787,72583.96644425344
2172,0.06,0.27,0.1,0.1,2497.2857497584637,72301.29626023119
2173,0.07,0.27,0.1,0.1,2751.801165946329,71961.2479068204
2174,0.08,0.27,0.1,0.1,3064.086798769764,71544.20991677944
2175,0.09,0.27,0.1,0.1,3456.2976061066965,71020.77727345264
2176,0.1,0.27,0.1,0.1,3963.489388967556,70344.52251449318
2177,0.11,0.27,0.1,0.1,4644.873272223409,69437.06582670029
2178,0.12,0.27,0.1,0.1,5608.274962836848,68156.15296171613
2179,0.13,0.27,0.1,0.1,7072.503507079156,66214.23962293152
2180,0.14,0.27,0.1,0.1,9553.367835717947,62937.97950431907
2181,0.15,0.27,0.1,0.1,14539.905899639421,56410.25108141523
2182,0.16,0.27,0.1,0.1,26235.58506546011,41479.55248497048
2183,0.17,0.27,0.1,0.1,40896.31199686894,24064.72419844461
2184,0.18,0.27,0.1,0.1,49343.92501032136,15394.329981621197
2185,0.19,0.27,0.1,0.1,54490.65248103287,10989.008035736499
2186,0.2,0.27,0.1,0.1,58135.50525655953,8390.351765758682
2187,0.21,0.27,0.1,0.1,60964.71961154355,6693.006756440954
2188,0.22,0.27,0.1,0.1,63285.77536428143,5505.268248952343
2189,0.23,0.27,0.1,0.1,65258.25093399677,4632.361808567304
2190,0.24,0.27,0.1,0.1,66974.9231651675,3966.7953553437283
2191,0.25,0.27,0.1,0.1,68494.39323118381,3444.650397782869
2192,0.26,0.27,0.1,0.1,69856.0519499169,3025.7595506725665
2193,0.27,0.27,0.1,0.1,71088.12917198849,2683.3317274978294
2194,0.28,0.27,0.1,0.1,72211.48470753914,2399.018481179489
2195,0.29,0.27,0.1,0.1,73241.95849210868,2159.951917980724
2196,0.3,0.27,0.1,0.1,74192.25336070669,1956.531729734068
2197,0.31,0.27,0.1,0.1,75072.34659632518,1781.8462356892287
2198,0.32,0.27,0.1,0.1,75890.52043309803,1630.5471934010327
2199,0.33,0.27,0.1,0.1,76653.78264564626,1498.3888242703317
2200,0.34,0.27,0.1,0.1,77367.75465794613,1382.3171924595244
2201,0.35000000000000003,0.27,0.1,0.1,78037.49187891104,1279.6539953069337
2202,0.36,0.27,0.1,0.1,78667.18522724204,1188.3949291148317
2203,0.37,0.27,0.1,0.1,79260.51591055469,1106.8683254393054
2204,0.38,0.27,0.1,0.1,79820.75044881446,1033.6530708941466
2205,0.39,0.27,0.1,0.1,80350.6565603678,967.6710914753448
2206,0.4,0.27,0.1,0.1,80852.7300547179,907.9775332631339
2207,0.41000000000000003,0.27,0.1,0.1,81329.18591295504,853.7804699043829
2208,0.42,0.27,0.1,0.1,81781.99896142868,804.4116676082083
2209,0.43,0.27,0.1,0.1,82212.9773076043,759.2652410147521
2210,0.44,0.27,0.1,0.1,82623.63328927185,717.9304990465583
2211,0.45,0.27,0.1,0.1,83015.474770038,679.9195608967877
2212,0.46,0.27,0.1,0.1,83389.72948960199,644.9396696572151
2213,0.47000000000000003,0.27,0.1,0.1,83747.64454904149,612.6121256475723
2214,0.48,0.27,0.1,0.1,84090.25588338243,582.6994624453105
2215,0.49,0.27,0.1,0.1,84418.54236924528,554.9629737019034
2216,0.5,0.27,0.1,0.1,84733.3695277574,529.2215090260727
2217,0.51,0.27,0.1,0.1,85035.61839787172,505.23264086264527
2218,0.52,0.27,0.1,0.1,85326.03796075277,482.8377700389085
2219,0.53,0.27,0.1,0.1,85605.26706842787,461.94460191423735
2220,0.54,0.27,0.1,0.1,85873.97325392686,442.397839542116
2221,0.55,0.27,0.1,0.1,86132.74722425814,424.0829075276115
2222,0.56,0.27,0.1,0.1,86382.13557426607,406.89735630125483
2223,0.5700000000000001,0.27,0.1,0.1,86622.64489099241,390.74935365372426
2224,0.58,0.27,0.1,0.1,86854.76652307856,375.5362534059077
2225,0.59,0.27,0.1,0.1,87078.89738661262,361.2220851801653
2226,0.6,0.27,0.1,0.1,87295.464077418,347.72102452555816
2227,0.61,0.27,0.1,0.1,87504.8639991402,334.95517891859146
2228,0.62,0.27,0.1,0.1,87707.41780152667,322.9014095121408
2229,0.63,0.27,0.1,0.1,87903.47234575577,311.494559926962
2230,0.64,0.27,0.1,0.1,88093.35454478211,300.6727044554339
2231,0.65,0.27,0.1,0.1,88277.3232134512,290.42417798185824
2232,0.66,0.27,0.1,0.1,88455.67976245043,280.6831255011737
2233,0.67,0.27,0.1,0.1,88628.65317697683,271.4400848730808
2234,0.68,0.27,0.1,0.1,88796.50878097111,262.63920354135297
2235,0.6900000000000001,0.27,0.1,0.1,88959.44921031855,254.27343497176574
2236,0.7000000000000001,0.27,0.1,0.1,89117.7097116684,246.294441487018
2237,0.71,0.27,0.1,0.1,89271.46956799044,238.6977170652387
2238,0.72,0.27,0.1,0.1,89420.93886399263,231.4404962215224
2239,0.73,0.27,0.1,0.1,89566.28459009947,224.5127934989374
2240,0.0,0.28,0.1,0.1,1570.654347605426,73508.54321931691
2241,0.01,0.28,0.1,0.1,1667.6940891588179,73376.6539402247
2242,0.02,0.28,0.1,0.1,1777.5086495605096,73227.45907160363
2243,0.03,0.28,0.1,0.1,1902.8189454752678,73057.21501009083
2244,0.04,0.28,0.1,0.1,2047.1370661093276,72861.21035314187
2245,0.05,0.28,0.1,0.1,2215.1251064536477,72633.17041814963
2246,0.06,0.28,0.1,0.1,2413.1883221297458,72364.33800591105
2247,0.07,0.28,0.1,0.1,2650.1130483830398,72042.95324482003
2248,0.08,0.28,0.1,0.1,2938.6381000736264,71651.76485667491
2249,0.09,0.28,0.1,0.1,3297.6609398988026,71165.31435219554
2250,0.1,0.28,0.1,0.1,3756.6005583534748,70544.00719488924
2251,0.11,0.28,0.1,0.1,4363.786577716089,69722.9556356992
2252,0.12,0.28,0.1,0.1,5204.664093614106,68587.68917568462
2253,0.13,0.28,0.1,0.1,6445.537845284228,66916.1827529965
2254,0.14,0.28,0.1,0.1,8455.477266778638,64218.67840747853
2255,0.15,0.28,0.1,0.1,12222.729542393367,59197.828582382506
2256,0.16,0.28,0.1,0.1,20855.612544819345,47892.98931290965
2257,0.17,0.28,0.1,0.1,36017.91601554598,29072.243574691212
2258,0.18,0.28,0.1,0.1,46285.098493367834,17807.827834076907
2259,0.19,0.28,0.1,0.1,52218.296374369675,12353.061695569659
2260,0.2,0.28,0.1,0.1,56254.56702571606,9269.278503933681
2261,0.21,0.28,0.1,0.1,59315.98097500793,7310.153829254695
2262,0.22,0.28,0.1,0.1,61793.343464449914,5964.8330432206585
2263,0.23,0.28,0.1,0.1,63880.85987177458,4989.297679012649
2264,0.24,0.28,0.1,0.1,65687.58186759849,4252.997083939846
2265,0.25,0.28,0.1,0.1,67280.69411323033,3679.968389794021
2266,0.26,0.28,0.1,0.1,68704.75830332778,3222.9833602537283
2267,0.27,0.28,0.1,0.1,69990.89398001092,2851.306242832443
2268,0.28,0.28,0.1,0.1,71161.86096379149,2544.073646620008
2269,0.29,0.28,0.1,0.1,72234.97343531068,2286.581256939281
2270,0.3,0.28,0.1,0.1,73223.74730744328,2068.2108436700605
2271,0.31,0.28,0.1,0.1,74138.9855563638,1881.111374402258
2272,0.32,0.28,0.1,0.1,74989.48944307714,1719.3617167582258
2273,0.33,0.28,0.1,0.1,75782.49078613387,1578.4722812061184
2274,0.34,0.28,0.1,0.1,76524.11520677466,1454.8909803767679
2275,0.35000000000000003,0.28,0.1,0.1,77219.61867787594,1345.7568389131284
2276,0.36,0.28,0.1,0.1,77873.40612649721,1248.8792479386723
2277,0.37,0.28,0.1,0.1,78489.33792680441,1162.439756902279
2278,0.38,0.28,0.1,0.1,79070.82818141504,1084.904310138696
2279,0.39,0.28,0.1,0.1,79620.72895070178,1015.145427704866
2280,0.4,0.28,0.1,0.1,80141.74343394078,952.0492321918168
2281,0.41000000000000003,0.28,0.1,0.1,80636.13180484624,894.8123968143713
2282,0.42,0.28,0.1,0.1,81105.9969541176,842.6739723108341
2283,0.43,0.28,0.1,0.1,81553.0965306075,795.1067547598238
2284,0.44,0.28,0.1,0.1,81979.12830726313,751.5497447769518
2285,0.45,0.28,0.1,0.1,82385.62575909848,711.5174382055193
2286,0.46,0.28,0.1,0.1,82773.89586751025,674.6667598244231
2287,0.47000000000000003,0.28,0.1,0.1,83145.13389374653,640.6929170246342
2288,0.48,0.28,0.1,0.1,83500.52203007424,609.2408052748057
2289,0.49,0.28,0.1,0.1,83841.04184614423,580.0906956612839
2290,0.5,0.28,0.1,0.1,84167.62367071991,553.0195856402236
2291,0.51,0.28,0.1,0.1,84481.11996691005,527.8312898840483
2292,0.52,0.28,0.1,0.1,84782.3135535971,504.3526028364399
2293,0.53,0.28,0.1,0.1,85071.92476658597,482.430099374278
2294,0.54,0.28,0.1,0.1,85350.61772200897,461.92745358770065
2295,0.55,0.28,0.1,0.1,85619.00581500678,442.7231812678988
2296,0.56,0.28,0.1,0.1,85877.65656323628,424.70873138503816
2297,0.5700000000000001,0.28,0.1,0.1,86127.11762195316,407.7661026026226
2298,0.58,0.28,0.1,0.1,86367.83524005458,391.84799164986805
2299,0.59,0.28,0.1,0.1,86600.28386413655,376.8560074973844
2300,0.6,0.28,0.1,0.1,86824.88587481494,362.719221802349
2301,0.61,0.28,0.1,0.1,87042.05484359409,349.3545471180381
2302,0.62,0.28,0.1,0.1,87252.12134054812,336.73910832935155
2303,0.63,0.28,0.1,0.1,87455.46236609228,324.78808938584376
2304,0.64,0.28,0.1,0.1,87652.37010952011,313.48130579842905
2305,0.65,0.28,0.1,0.1,87843.15923679298,302.76197297146325
2306,0.66,0.28,0.1,0.1,88028.12823216672,292.57468777232344
2307,0.67,0.28,0.1,0.1,88207.51306259466,282.91063985418606
2308,0.68,0.28,0.1,0.1,88381.59049143796,273.7099161992072
2309,0.6900000000000001,0.28,0.1,0.1,88550.56935741426,264.9661029041326
2310,0.7000000000000001,0.28,0.1,0.1,88714.69501689992,256.6273674315637
2311,0.71,0.28,0.1,0.1,88874.16183824158,248.680688527121
2312,0.72,0.28,0.1,0.1,89029.16008648797,241.10775896328698
2313,0.0,0.29,0.1,0.1,1536.893785057328,73522.8643317445
2314,0.01,0.29,0.1,0.1,1629.6914849672094,73394.84822238247
2315,0.02,0.29,0.1,0.1,1734.4257315251293,73250.3717985586
2316,0.03,0.29,0.1,0.1,1853.5439483963094,73086.11717793513
2317,0.04,0.29,0.1,0.1,1990.231569573753,72897.69863038788
2318,0.05,0.29,0.1,0.1,2148.6909400205727,72679.33559505145
2319,0.06,0.29,0.1,0.1,2334.5815395256486,72423.25290713464
2320,0.07,0.29,0.1,0.1,2555.6832308942203,72118.81353023928
2321,0.08,0.29,0.1,0.1,2823.065695374905,71750.83866822532
2322,0.09,0.29,0.1,0.1,3152.94671582637,71297.15707611995
2323,0.1,0.29,0.1,0.1,3570.139878983855,70723.87549439479
2324,0.11,0.29,0.1,0.1,4114.609637351163,69976.49320045472
2325,0.12,0.29,0.1,0.1,4854.922416777154,68961.79111398353
2326,0.13,0.29,0.1,0.1,5919.566151892825,67505.61027573432
2327,0.14,0.29,0.1,0.1,7579.1781600640115,65243.035678518005
2328,0.15,0.29,0.1,0.1,10507.881252463387,61273.11913314616
2329,0.16,0.29,0.1,0.1,16771.333801286575,52891.01734801252
2330,0.17,0.29,0.1,0.1,30456.12272224467,35271.062885516454
2331,0.18,0.29,0.1,0.1,42830.857970586425,20836.31906976657
2332,0.19,0.29,0.1,0.1,49785.292356416176,13971.671013286177
2333,0.2,0.29,0.1,0.1,54297.177381401925,10273.898531780735
2334,0.21,0.29,0.1,0.1,57625.90584320019,7998.321838384961
2335,0.22,0.29,0.1,0.1,60276.49074759986,6468.451585004037
2336,0.23,0.29,0.1,0.1,62487.92582580952,5375.643715200843
2337,0.24,0.29,0.1,0.1,64389.90821266878,4559.789333995548
2338,0.25,0.29,0.1,0.1,66059.92787109393,3930.2137745748914
2339,0.26,0.29,0.1,0.1,67548.37664245084,3431.492458460969
2340,0.27,0.29,0.1,0.1,68889.87024400043,3028.0645260277934
2341,0.28,0.29,0.1,0.1,70109.46024538271,2696.0018365034052
2342,0.29,0.29,0.1,0.1,71225.87758978727,2418.732083833066
2343,0.3,0.29,0.1,0.1,72253.67725516768,2184.330181211842
2344,0.31,0.29,0.1,0.1,73204.41302649953,1984.0405150378342
2345,0.32,0.29,0.1,0.1,74087.39068181506,1811.3547708086085
2346,0.33,0.29,0.1,0.1,74910.39423024487,1661.1927086000694
2347,0.34,0.29,0.1,0.1,75679.82719792661,1529.7151547494452
2348,0.35000000000000003,0.29,0.1,0.1,76401.21865600231,1413.7960551448145
2349,0.36,0.29,0.1,0.1,77079.19588186359,1311.0423741709355
2350,0.37,0.29,0.1,0.1,77717.80463396857,1219.4767373327654
2351,0.38,0.29,0.1,0.1,78320.5633007616,1137.4899207481267
2352,0.39,0.29,0.1,0.1,78890.60664687131,1063.7076349935655
2353,0.4,0.29,0.1,0.1,79430.59969425504,997.0836611317069
2354,0.41000000000000003,0.29,0.1,0.1,79942.95259435382,936.6988226650794
2355,0.42,0.29,0.1,0.1,80429.81071559842,881.7803638860609
2356,0.43,0.29,0.1,0.1,80893.09213976104,831.67441815506
2357,0.44,0.29,0.1,0.1,81334.56116131168,785.783244309524
2358,0.45,0.29,0.1,0.1,81755.68815244989,743.7086024097622
2359,0.46,0.29,0.1,0.1,82157.95530752762,704.9632246498452
2360,0.47000000000000003,0.29,0.1,0.1,82542.59468916072,669.2307446105284
2361,0.48,0.29,0.1,0.1,82910.73379033661,636.2309388672605
2362,0.49,0.29,0.1,0.1,83263.49512356323,605.6295496483305
2363,0.5,0.29,0.1,0.1,83601.80898522605,577.2235446147881
